DDT	94	2-5U/1-3	SO	4	Y175	DD(4)	From DD: 1	For DD: 3	0.75	Theater Transport, Carry 5 EPs or pod.
DE	37	5■/3■	F&E	4	Y173	DD(4)	From DD: 1	For BD: 4	0.75	Light Escort §
FCR	57	2-5[6]■/1-3	AO	4	Y175	DD(4)	From DD: 1+6	For DD: 4+6	0.75	Carrier Resupply Ship; Light Escort §.
PFT	14	2-5P◆/0-3P	F&E	4	Y182	DD(4)	From DD: 5	For BD/DD: 8	0.75	Scout, PFT; EW=1
SC	13	2-5◆/0-3	F&E	4	Y124	DD(4)	From DD: 1	For BD/DD: 4	0.75	Scout; EW=1 §
ASSORTED STRANGE GORN SHIPS THAT PROBABLY BELONG IN OTHER CATEGORIES										
DBC	A6	9/5	SO	8	Y178	DBC(3)	From DD/BD: 6	For DD/BD: 10	2.25	DD with very large rear hull. Cannot be in Battle Groups. Production limit one per turn.
DDC	A7	8/4	SO	6	Y178	DDC(3)	From DD/BD: 4	For DD/BD: 8	2.0	DD with larger rear hull. Battlegroup ship. § Construction limit one per turn.
DDW				4	Y164	DDW(4)	From DD:	For DD:		Double Wing Destroyer
HDWX	X1R		TO?			Unknown				No Data Available
CLX	X1R		TO?							X-technology light cruiser
DLF	92		NO?	9	Y180					Conjectural Ship
LPF			DO?							Local Defense PFT
POLICE FRIGATES										
POL	33	4/None	CO	3	Y125	POL(4)	—NA—	Call up: 2	0.00	Police Ship (531.0)
PV	84	4(3)/None	PO	3	Y176	FF(4)	From FF: 1+6	For FF/DD: 4+6	0.00	Police Carrier
FLG	59	2-5◆G/None	PO	4	Y138	DD(4)	From FF: 3	For FF/DD: 5	0.00	Police Flagship, Scout (EW=1), Commando Ship (one battalion).
TUG AND PODS										
TG	5	2-8/0-4	F&E	8	Y129	TG(3)	From BC/CL: 4	For BC: 6	1.5	Basic Hull
HBP+	8	10-4/None	F&E	2	Y149	Pod	None	(431.22): 8	1.0	Heavy Battle Pod, limit 2.
LBP	41	6-0/None	CO	2	Y172	Pod	None	(431.22): 6	0.5	Light Battle Pod, limit 2.
Designation	"SFB
Ref #"	Factors On Counter	Product	Cmnd (754.0)	Date Avail	Base Hull; Size (755.0)	Conversion Cost, Source	Build Cost or Substitution	Salvage (439.0)	Notes and Special Cases; EW, Shock
PFP	34	0P◆/None	F&E	0	Y182F	Pod	None	(431.22): 6	0.5	PF Tender Pod, limit 2; Scout; (2EW:2AF)(1EW:TugAF)
PTP	99	0[PP]/None	AO	0	Y182	Pod	None	(526.62): 2+ PFs	0.5	PF Transport Pod, cannot operate PFs; limit 2.
SP	97	0◆/None	AO	1	Y165	Pod	None	(431.22): 5	0.5	Scout pod; (4EW:Tug; 3EW:LTT; 2EW:TG+Pod+SP) (317.53); limit 2.
T-POD	7	0G/None	CO	0	Y130	Pod	None	(521.712): 2	0.5	Troop Pod, limit 4.
VHP	98	0[16H]/None	AO	0	Y179	Pod	None	(530.62): 2+16	0.5	Heavy fighter resupply pod, limit 1
REP POD	—	0/None	F&E	0	Y159	Tug Mission	—NA—	Replacement: 5	0.0	See (422.8), (442.7).
GUNBOAT FLOTILLAS										
CPF	R1.R1	1-5 PFs	AO	0	Y183(A)	—NA—	—NA—	(524.112): 5	0.0	Casual PF Flotilla.
CPX	R1.R1	None	AO	0	Y183(A)	—NA—	—NA—	(524.112): 5	0.0	Casual PF Flotilla usable on raids.
MONITORS & PALLETS										
MON	R1.22	10-6/5-3	CO	6	Y140	MON(3)	None	(451.12): 8	2.0	Monitor
MPAL (CV)	R1.22 E	0(6)/None	CO	0	Y173	Monitor Pallet	None	2+6	0.5	Pallet attached to Monitor
MPAL (PFT)	R1.22 E	0P/None	PO	0	Y182(B)	Monitor Pallet	None	(519.422): 5+PFs	0.00	Monitor pallet with PFs.
MPAL (SCS)	R1.22 E	0P(6)/None	CO	0	Y182(B)	Monitor Pallet	None	5+6	1.0	Pallet attached to Monitor
HEAVY AUXILIARIES (ORE CARRIER HULL)										
Future										
LARGE AUXILIARIES (LARGE FREIGHTER HULL)										
FTL	R1.19	1-4GGGG/0-2GG	CO	0	Y120	LAux(3)	None	(521.23): 6	1.0	Large Auxiliary Troop Ship
LAH	R1.75	1-4(8H6)/0-2(4H3)	Future	6	Y179	LAux(3)	From LAV: 2+4	(513.112): 4+16	1.0	Large Auxiliary Carrier for heavy fighters.
LAP	R1.27 B	1-4P◆/0-2P	AO	6	Y182(B)	LAux(3)	None	(526.4): 6	1.0	Large Auxiliary PFT (526.4); scout (2EW).
LAS	R1.77	0-4◆/0-2	AO	0	Y160	LAux(3)	None	(317.1): 6	1.0	Large Auxiliary Scout; (3EW)
LAV	R1.13 B	1-4(12)/0-2(6)	CO	6	Y165	LAux(3)	None	(513.112): 4+12	1.0	Large Auxiliary Carrier
REPR	25	0-1/None	F&E	0	Y159	LAux(3)	—NA—	Replacement: 5	0.0	See (422.0)
ASC	R1.31	1-4P◆(6)/0-2P(3)	AO	6	Y182(B)	LAux(3)	"From LAP: 2+6
From LAV: 3
From LAS: 3+6"	(526.46): 7+6	1.0	Auxiliary Space Control Ship (526.46); Scout; EW=2.
FHL	R1.62	0-4M/0-2	SO	0	Y120	LAux(3)	None	One/Year: 4	1.0	Large Hospital Auxiliary; see (451.0)
SMALL AUXILIARIES (SMALL FREIGHTER HULL)										
FTS	18	0-2GG/0-1G	CO	0	Y120	SAux(4)	None	(521.23): 3	0.5	Small Auxiliary Troop Ship
SAH	R1.76	0-2(8H)/0-1(4H)	Future	3	Y179	SAux(4)	From SAV: 2+4	(513.112): 2+8	0.5	Small Auxuliary Carrier with heavy fighters.
Designation	"SFB
Ref #"	Factors On Counter	Product	Cmnd (754.0)	Date Avail	Base Hull; Size (755.0)	Conversion Cost, Source	Build Cost or Substitution	Salvage (439.0)	Notes and Special Cases; EW, Shock
SAP	R1.27 A	0-2P◆/0-1P	AO	3	Y182(B)	SAux(4)	From SAS: 5	(526.4): 4	0.5	Small Auxiliary PFT (526.4); Scout; EW=1.
SAS	R1.78	0-2◆/0-1	AO	0	Y140	SAux(4)	None	(317.1): 4	0.5	Small Auxiliary Scout; (2EW)
SAV	R1.13 A	0-2(6)/0-1(3)	CO	3	Y173	SAux(4)	None	(513.112): 2+6	0.5	Small Auxiliary Carrier
MOBILE SUPPORT UNITS										
CONVOY	5	0-6/None	F&E	0	Y119	—NA—	—NA—	(431.2): 6	0.0	See (414.0); Cargo = 20EP
APT	R1.8	0-1/None	SO	0	Y125	APT(4)	None	Unlimited: 1	0.2	Armed Priority Transport, Can carry DIP, ADM, MG, PT, 1EP.
PTR	67	1-2/0-1	SO	3	Y130	FT(4)	None	One/turn: 2	0.00	"Prime Transport.
Can carry ADM, MG, PT, DIP, 1EP."
Commercial Convoy	NA	0-10/None	CO	0	Y120	Group	None	"Original: 0
Replacement: 5"	0.0	See (443.0).
SAF	R1.33	0-6/0-3	CO	0	Y150	Group	"From FTL: 5
From FTS: 8
From 2xFTS: 6"	See (520.1): 10	0.0	Special Attack Force
OPB	45	10◆/5	SO	6	Y175	OPB(3)	None	One/turn: 15	0.00	"Operational Base, moves as military convoy. (2 EW:5 AF), (1 EW:10 AF).
Module Limits two FTM or one FTM+1 PFM ."
ENG	NA	0-8/0-4	SO	0	Y166	—NA—	—NA—	Schedule: 20	0.0	Engineer Regiment see rule (541.0). Moves like a military convoy.
MC	20	2-10(6)/None	AO	0	Y175	—NA—	None	(526.14): 12+6	0.0	Military convoy (526.1); Cargo = 15EP
Prime Team	G32	Prime Team	CO	0	Y120	—NA—	—NA—	(522.11): 5	0.00	Prime Team
REPAIR DOCKS										
FRD	R1.10	1-4/None	F&E	0	Y139	FRD(2)	—NA—	(431.2): 10	0.0	See (421.0)
FRD+	R1.10	1-4(6)/None	AO	0	Y165	FRD(2)	From FRD: 2+6	(431.2): 10+6	0.0	See (421.0) With fighter modules
FRX	R1.81	1-6/None	AO	0	Y182	FRD(2)	From FRD: 10	For FRD: 12	0.0	X-unit; repairs X-ships without penalty.
PRD	Future	0-2/None	PO	0	Y170	—NA—	—NA—	(425.11):  3 / 5 / 7	0.00	Planetary Repair Dock
BASES										
BS	R1.03	10(6)◆/5(3)◆	CO	8	Y120	BS(3)	From MB: 4+6 From MB (Alt): 6+6	Upgrade Only	0.00	Base Station. See (444.0). Alternative upgrade at undevastated planet without tug (444.22). Module Limits: 2 FTM or one FTM +1 PFM.
BATS	R1.2	12P(6)◆/6P(3)◆	F&E	9	Y130	BATS(2)	From MB: 7+6 From BS: 3 (444.31)	Upgrade Only	0.00	"Battlestation. See EW Chart. See (433.41), (441.0), and (510.3). Module
Limits: 2 FTM or one FTM +1 PFM."
MB (ND)	24	0/None	F&E	0	Y139	MB(3)	—NA—	(431.2): 10	0.0	Undeployed MB
MB	24	8◆/4	F&E	6	Y139	MB(3)	—NA—	—NA—	0.0	See (510.2); EW=1
SB	R1.01	"36(12)PP◆/
18(6)P◆"	F&E	10	Y140	SB(1)	From BATS: 28+6 From STB: 20+6	Upgrade Only	0.00	"Starbase. See EW Chart. See (433.41), (441.0), and (510.3). Module
Limits 4FTM+2PFM."
"FTM
(Fighter- Module)"	4	0(3)/0(1▲)	F&E (WTF?)	0	Y165	—NA—	—NA—	(441.4): 1+3	0.0	Fighter module for base or FRD (441.411).
Ftr-Depot	NA	0[6]/0	FO	0	Y172	—NA—	—NA—	(443.3): 6	0.0	Fighter Depot. See (443.0).
STB	R1.47	"12-24(6)◆
/6-12(3)◆"	SO	9	Y175	STB(2)	From BS: 11+Ftrs From BATS: 8+Ftrs	Upgrade Only	0.00	Sector Base. See EW Chart. Module Limits: 2 FTM +1 PFM.
BSX	R1. 202B	16(6)◆/8(3)◆	Future	9	Y182	BS(3)	From BS: 9+Ftrs From MB: 13+Ftrs	Upgrade Only	0.00	X-Base Station. See (444.0). See EW Chart. 50% of conversion cost is paid with XTPs. Module Limits: 2 FTM or one FTM +1 PFM.
BTX	R1. 202	18(6P)◆/9(3P)◆	AO	10	Y182	BATS (2)	From BS: 12+Ftrs From BTS: 9+Ftrs From BSX: 3+Ftrs	Upgrade Only	0.00	X-Battle Station. See (444.0). See EW Chart. 50% of conversion cost is paid with XTPs. Module Limits: 2 FTM or one FTM +1 PFM.
SBX	R1.201	"54(12)PP◆/
27(6)P◆"	AO	11	Y182	SB(1)	From STB: 44+Ftrs From SB: 24+Ftrs From BTX: 43+Ftrs From STX: 31+Ftrs	Upgrade Only	0.00	"X-Starbase. See EW Chart. See (433.41), (441.0), and (510.3). 50% of
conversion cost must be paid in XTPs. Module Limits 4FTM+2PFM."
"PFM
(Gunboat Module)"	16	0P/0P	AO	0	Y182(B)	—NA—	—NA—	2(+PFs)	0.00	PF module for base (441.412).
"PAM
(Power Augmentati on Module)"	17	0/0	AO	0	Y182(B)	—NA—	—NA—	Built: 2	0.00	Power augmentation module for base (441.5). Treated as a PFM.
STX	R1. A11	"18-36(6)◆
/9-18(3)◆"	SO	10	Y183	STB(2)	From BTS: 21+Ftrs From STB: 13+Ftrs From BSX: 15+Ftrs From BTX: 12+Ftrs	Upgrade Only	0.00	"X-Sector Base. See EW chart. 50% of conversion cost is paid with XTPs.
Module Limits 2FTM+1PFM."
STF	Mod R12	"Provisional 48(12)PP◆/
24(6P)◆"	DO?	10	Y180	STF(1)	From SB: A lot. From STB: Make an offer.	Upgrade Only	0.00	Stellar Fortress, Future development. Factors are just a guess to so the general direction of design.
PLANETARY UNITS										
PGB	R1.14	3/None	AO	0	Y119	—NA—	—NA—	"Built: 3
Self-Gen: 4
Upgrade: 6"	0.0	Planetary Ground Base (no fighters)
PDU	R1.14	3(6)/None	F&E	0	Y173	—NA—	From PGB (441.3)	"Built: 4+3
Self-Gen: 5+3
Upgrade: 7+3"	0.0	See (508.1) and (431.2).
C-BASE	NA	8/None	PO	0	Y166	—NA—	From Colony: 7	NA	0.00	Colony Base, see rule (446.5).
Designation	"SFB
Ref #"	Factors On Counter	Product	Cmnd (754.0)	Date Avail	Base Hull; Size (755.0)	Conversion Cost, Source	Build Cost or Substitution	Salvage (439.0)	Notes and Special Cases; EW, Shock
COLONY	NA	0/None	PO	0	Y166	—NA—	—NA—	(446.13): 2+2+2	0.00	Colony, see rule (446.0)
Shipyard	Future	0/None	PO	0	Y170	—NA—	—NA—	(450.12): varies	0.00	Secondary Shipyard, see rules.
MARKERS AND SPECIAL UNITS										
										
DIP	NA	DIP	SO	0	Y160	—NA—	—NA—	One/year: 10 (or more)	0.0	Diplomatic Team, see rule (540.0).
Marine	NA	★★	PO	1	"Y173
(War)"	—NA—	—NA—	(321.12): 5	0.00	Marine Major General, See (321.0).
MEGA	J16	(+2-0)/None	PO	0	Y179(A)	—NA—	—NA—	(535.13): 5	0.00	Megafighter Packs
MEGA-H	J16	(+1-0H)/None	PO	0	Y179(B)	—NA—	—NA—	(535.13): 3	0.00	Megafighter Packs for heavy fighters
ADM ★	NA	ADM ★	AO	1	Y168	—NA—	—NA—	(316.32): 0	0.0	Admiral
Z-SYMBOLS USED: ◆ = scout; § = can be in battle group, ‡ = two-step conversion, ■ = carrier escort, ★ = leader, ▲ = half factor of fighters.										
Lines in Yellow are new SFB ships, not yet in F&E. Listing ofthese ships is not complete. All data is provisional.										
