D7H	18	9(1)/4▲	NO?	8	170	D7H(3)	From D7: 2+1	Captured Ship	2.00	Captured and Converted ship.
D7X	A15	14(1)/7▲	NO?	9	184	D7H(3)	From D7H: 5	Captured Ship	3.50	X-ship, captured-converted ship.
HEAVY WAR DESTROYERS										
HDW	80	5-7(3)/3-4(1)	AO	6	Y181	HDW(4)	"From DWF: 2 +2
From DWH: 3 + 3
From HN: 3 + 3‡ From CU: 4 + 3‡"	For DW: 5+3	1.25	"Modular Ship (525.2)
Battle Group § in some modes."
HDWE	80	5-7(3)■/3-4(1)■	AO	6	Y181	HDW(4)	See (525.2) in AO.	(525.2) in AO.	1.25	Escort mode of HDW §
HDWV	80	5-7(8)/3-4(4)	AO	6	Y181	HDW(4)	See (525.2) in AO.	(525.2) in AO.	1.25	Carrier mode of HDW.
DESTROYERS										
LN	3	4-6(2)/3(1)	F&E	4	Y133	DD(4)	From KN: 3+2	Schedule: 4+2	1.5	Base Hull (Fusion Destroyer) §
LNG	65	2-6G(1)/1-3	CO	4	Y137	DD(4)	"From LN: 2
From KN: 2+1"	For DD: 4+1	1.5	Commando variant of Lancer §
SR	31	2-6(2)◆/1-3(1)	SO	4	Y145	DD(4)	"From DD: 5
From DDS: 3"	For DD: 9+2	1.5	Survey Ship, Scout, EW=2
KN	9	6/3	F&E	4	Y157	DD(4)	From LN: 3	Schedule: 6	1.5	Base Hull (Hellbore DD) §
SRG	31B	2-6(2)G◆/1-3(1)	SO	4	Y158	DD(4)	"From DD: 5
From DDS: 3
From SR: 1"	For DD: 10+2	1.5	Survey Ship, Scout, EW=2, Commando ship
SRV	31A	2-6(4)◆/1-3(2)	SO	4	Y158	DD(4)	"From DD: 5+8
From DDS: 3+8
From SR: 0+6"	For DD: 9+8	1.5	Survey Ship, Scout, EW=2; single ship escort carrier
UH (4UH)	—	12-20(11)/7-10(5) UH+DE+2AH	F&E	6	Y169(B)	Group	"From 2DD+2FF: 5+
Fighters"	Individual Ships	Ships	Medium Carrier Group
UH	17	2-6(8)/1-3(4)	F&E	6	Y169(B)	DD(4)	"From LN: 2+14
From KN: 2+16
From DE: 2+13"	For DD: 8+16	1.5	Medium True Carrier; one oversized squadron.
DE	16	4-6(3)■/2-3(1)■	F&E	4	Y169(B)	DD(4)	"From LN: 1+1
From KN: 1+3"	For DD: 5+3	1.5	Heavy Escort §
DDS	71	2-6(2)◆/1-3(1)	AO	4	Y171	DD(4)	"From LN: 2
From KN: 2+2"	For DD: 6+2	1.5	Scout; see (525.323); EW=2. §
LNH	73	5-7(3)/3-4(1)	AO	5	Y172	DD(4)	"From LN: 2+1
From KN: 3+3"	For DD: 6+3	1.5	"Modular Ship (525.25)
Battle Group § in some modes."
DDP	72	1-6(1)P◆/0-3P	AO	4	Y180	DD(4)	"From DDS: 3
From LN: 5
From KN: 5+1"	For DD: 9+1	1.5	PF Tender, scout; first conversion at no cost (525.315); EW=2
LNX	204	7-9(3)/3-5(1)	AO	5	Y182	DD(4)	From LN: 5+4	For DD/CW: 9+6	2.25	X-ship §
SCX	206	4-9(3)◆/2-5(1)◆	AO	5	Y184	DD(4)	"From DDS: 6+4
From LNX: 3+0
From LN: 8+4
From KN 8+6"	For DD/CW: 12+6	2.25	X-Scout; EW=3 (Crippled EW = 1) §
Designation	"SFB
Ref #"	Factors On Counter	Product	Cmnd (754.0)	Date Avail	Base Hull; Size (755.0)	Conversion Cost, Source	Build Cost or Substitution	Salvage (439.0)	Notes and Special Cases; EW, Shock
KNX	205	9/5	AO	5	Y184	DD(4)	From KN: 5	For CW/DD: 9	2.25	X-ship §
WAR DESTROYERS										
DWF	74	5-6(1)/3	CO	5	Y173	DW(4)	"From DWH: 2+1
From HN: 2+1"	Schedule: 4+1	1.0	Base Hull (Fusion-DW) §
DWG	CL26 A6	3-6G/2-3	CO	5	Y173	DW(4)	From DW: 2 From FF: 3‡ From HNG: 2	For DW: 4	1.0	Commando ship §
DWH	77	6/3	CO	5	Y173	DW(4)	"From DWF: 2
From CU: 2"	Schedule: 4	1.0	Base Hull (Hellbore-DW) §
DWS	78	3-6(1)◆/2-3(0)	AO	5	Y173	DW(4)	"From DWF: 2
From DWH: 2+1
From FF: 3+1‡ From SC: 3+1"	For DW: 6+1	1.0	Scout; EW = 2 §
DWV	76	5-6(4)/2-3(2)	AO	6	Y173	DW(4)	"From DWH: 1 + 8
From DWF: 1 + 7
From FF: 2 + 8‡ From CVE: 2+2"	For DW: 5+8	1.0	Escort True Carrier
DWE	79	5-6(1)■/3■	FO	5	Y173	DW(4)	"From DWF: 1
From DWH: 1+1
From HN: 2+1‡ From AH or CU: 2+1"	For DW: 5+1	1.0	Light Escort §
FCX	69	2-6[9]■/1-3	AO	3	Y182	DW(4)	From DW: 1+9(X)	For DW: 4+9(X)	1.0	Carrier Resupply ship with X-Fighters; light escort; Not an X-ship. §
FRIGATES										
HN	6	3-4/2	F&E	3	Y133	FF(4)	From CU: 1	Schedule: 2.5	0.625	Base Hull (Fusion-FF) §
SC	5	2-4◆/0-2	F&E	3	Y133	FF(4)	From FF: 1	For FF: 3.5	0.625	Scout; EW=1 §
HNG	66	1-4G/0-2	CO	3	Y137	FF(4)	From FF: 2	For HN: 2.5	0.625	Commando ship §
FFT	115	1-4U/0-2	SO	3	Y150	FF(4)	From FF: 1	For FF: 2.5	0.625	Theater Transport, Carry 4 EPs or pod.
CR	41	5/2	F&E	4	Y157	FF(4)	From FF: 2	For FF: 3.5	0.875	Command Variant §
CU	7	4/2	F&E	3	Y157	FF(4)	From HN: 1	Schedule: 2.5	0.625	Base Hull (Hellbore-FF) §
FCR	69	2-4[6]■/1-2	AO	3	Y168	FF(4)	From FF: 1+6	For FF: 3.5+6	0.625	Carrier Resupply ship; light escort §
AH	13	3-4■/2■	F&E	3	Y169(B)	FF(4)	From FF: 1	For HN: 3.5	0.625	Light Escort §
CVE	46	2-4(3)/1-2(2)	FO	5	Y174	FF(4)	From FF: 1+6	For FF: 3.5+6	0.625	Escort True Carrier
CVE (2CVE)	—	5-8(3)/3-4(2) CVE+AH	FO	5	Y174	Group	Individual Ships	Individual Ships	Ships	Escort Carrier Group
POLICE SHIPS										
POL	39	3(1)/None	CO	3	Y142	POL(4)	—NA—	Call up: 2	0.0	Police Ship (531.0)
PV (GNV)	92	1-3(5)/None	PO	4	Y150	POL(4)	From POL: 1+10	For POL/FF: 3+10	0.0	Police Carrier
FLG (INS)	70	1-3◆G(1)/None	PO	4	Y150	POL(4)	From POL: 3	For FF: 4	0.0	Police Flagship, Scout (EW=1), Commando Ship (one battalion).
Designation	"SFB
Ref #"	Factors On Counter	Product	Cmnd (754.0)	Date Avail	Base Hull; Size (755.0)	Conversion Cost, Source	Build Cost or Substitution	Salvage (439.0)	Notes and Special Cases; EW, Shock
GNV	92	1-3(5)/0-2(2▲)	FO	4	Y150	POL(4)	None	For FF: 3+10	0.5	Escort carrier variant of police ship.
NATIONAL GUARD SHIPS										
GR			DO?			GR(3)				
GRV	91	3-6(4)/1-3(2)	FO	8	Y133	GR(3)	None	For DD: 6+8	1.5	Medium Carrier , based on an old hull.
LPF	112		DO?	8		GR(3)	From GR:	For DD:		Local Defense PFT converted from Early Years Grenadier Cruiser
PALLETS										
FCP	22	0[27]/None	CO	0	Y138	Pallet	None	(431.22): 4(+5.4)	0.5	Fighter Conveyor Pallet (513.5); Max one in service.
A-Pallet	25	0GG/None	CO	0	Y140	Pallet	None	(521.711): 4	0.5	Troop Pod for tug or LTT, limit 2.
BP	24	7-2(2)/None	F&E	2	Y157	Pallet	None	(431.22): 8+2	0.5	Battle Pallet, Max 2 in service.
REP POD	—	0/None	F&E	0	Y159	Tug Mission	NA	Replacement: 5	0.0	See (422.8)
FSP+	23	9-2+/None	CO	2	Y164	Pallet	None	(431.22): 10	1.0	Pallet with some Mauler capabilities; see (513.6); Max 1 in service.
VP	27	0(6)/None	F&E	1	Y164	Pallet	None	(431.22): 2+12	0.5	Carrier Pallet for tug or LTT; max 2 in service.
SP	119	0◆/None	AO	1	Y165	Pallet	None	(431.22): 4	0.5	Scout Pallet, (4EW:TG)(3EW:LTT); (317.51)- (317.53); max 2 in service.
VHP	120	0[16H]/None	AO	0	Y178	Pallet	None	(530.62): 2+16	0.5	Heavy fighter transport pallet; max 2 in service.
PFP	28	0P◆/None	F&E	0	Y180	Pallet	None	(431.22): 6	0.5	PF Tender Pallet; Scout; (EW=2); max 2 in service.
PTP	121	0[PP]/None	AO	0	Y180	Pallet	None	(526.62): 2+ PFs	0.5	PF Transport Pallet; cannot operate PFs; Max 2 in service.
GUNBOAT FLOTILLAS										
CPF	R1.R1	1-5 PFs	AO	0	Y180(B)	—NA—	None	(524.112): 5	0.0	Casual PF Flotilla.
CPX	R1.R1	None	AO	0	Y180(B)	—NA—	None	(524.112): 5	0.0	Casual PF Flotilla usable on raids.
MONITORS & PALLETS										
MON	22	10-6/5-3	CO	6	Y140	MON(3)	None	(451.12): 8	2.0	Monitor
MPAL (CV)	22E	0(6)/None	CO	0	Y165	Monitor Pallet	None	2+6	0.5	Pallet attached to Monitor
MPAL (PF)	1.22E	0P/None	PO	0	Y182(A)	Monitor Pallet	—NA—	(519.422): 5+PFs	0.75	Monitor pallet with PFs.
MPAL (SCS)	22E	0P(6)/None	CO	0	Y182(B)	Monitor Pallet	None	5+6	1.0	Pallet attached to Monitor
HEAVY AUXILIARIES (ORE CARRIER HULL)										
Future			TO?							
LARGE AUXILIARIES (LARGE FREIGHTER HULL)										
FHL	62	0-4M/0-2	SO	0	Y120	LAux(3)	None	One/Year: 4	1.0	Large Hospital Auxiliary; see (451.0)
FTL	19	1-4GGGG/0-2GG	CO	0	Y135	LAux(3)	None	(521.23): 6	1.0	Large Auxiliary Troop Ship
Designation	"SFB
Ref #"	Factors On Counter	Product	Cmnd (754.0)	Date Avail	Base Hull; Size (755.0)	Conversion Cost, Source	Build Cost or Substitution	Salvage (439.0)	Notes and Special Cases; EW, Shock
REPR	25	0-1/None	F&E	0	Y159	LAux(3)	None	Replacement: 5	0.0	See (422.0)
LAS	R1.77	0-4◆/0-2	AO	0	Y160	LAux(3)	None	(317.1): 6	1.0	Large Auxiliary Scout; (3EW)
LAV	R1.13 B	1-4(12)/0-2(6)	CO	6	Y165	LAux(3)	None	(513.112): 4+12	1.0	Large Auxiliary Carrier
LAH	R1.75	1-4(8H6)/0-2(4H3)	Future	6	Y177	LAux(3)	From LAV: 2+4	(513.112): 4+16	1.0	Large Auxiliary Carrier for heavy fighters.
LAP	R1.27 B	1-4P◆/0-2P	AO	6	Y180(A)	LAux(3)	None	(526.4): 6	1.0	Large Auxiliary PFT (526.4); scout (2EW).
ASC	31	1-4P◆(6)/0-2P(3)	AO	6	Y180(A)	LAux(3)	"From LAP: 2+6
From LAV: 3
From LAS: 3+6"	(526.46): 7+6	1.0	Auxiliary Space Control Ship (526.46); Scout; EW=2.
SMALL AUXILIARIES (SMALL FREIGHTER HULL)										
FTS	18	0-2GG/0-1G	CO	0	Y135	SAux(4)	None	(521.23): 3	0.5	Small Auxiliary Troop Ship
SAS	R1.78	0-2◆/0-1	AO	0	Y140	SAux(4)	None	(317.1): 4	0.5	Small Auxiliary Scout; (2EW)
SAV	R1.13 A	0-2(6)/0-1(3)	CO	3	Y165	SAux(4)	None	(513.112): 2+6	0.5	Small Auxiliary Carrier
SAH	R1.76	0-2(8H)/0-1(4H)	Future	3	Y177	SAux(4)	From SAV: 2+4	(513.112): 2+8	0.5	Small Auxuliary Carrier with heavy fighters.
SAP	R1.27 A	0-2P◆/0-1P	AO	3	Y180(A)	SAux(4)	From SAS: 5	(526.4): 4	0.5	Small Auxiliary PFT (526.4); Scout; EW=1.
MOBILE SUPPORT UNITS										
APT	8	0-1/None	SO	0	Y125	APT(4)	None	Unlimited: 1	0.2	Armed Priority Transport, Can carry DIP, ADM, MG, PT, 1EP.
PTR	67	1-2/0-1	SO	3	Y130	FT(4)	None	One/turn: 2	0.0	"Prime Transport.
Can carry ADM, MG, PT, DIP, 1EP."
CONVOY	5	0-6/None	F&E	0	Y135	—NA—	—NA—	(431.2): 6	0.0	See (414.0); Cargo = 20EP
Commercial Convoy	NA	0-10/None	CO	0	Y135	Group	None	"Original: 0
Replacement: 5"	0.0	See (443.0).
Prime Team	G32	Prime Team	CO	0	Y135	—NA—	—NA—	(522.11): 5	0.0	Prime Team
SAF	33	0-6/0-3	CO	0	Y150	Group	"From FTL: 5
From FTS: 8
From 2xFTS: 6"	See (520.1): 10	0.0	Special Attack Force
ENG	NA	0-8/0-4	SO	0	Y166	—NA—	—NA—	Schedule: 20	0.0	Engineer Regiment see rule (541.0). Moves like a military convoy.
OPB	45	10◆/5	SO	6	Y175	OPB(3)	None	One/turn: 15	0.0	Operational Base, moves as military convoy. (2 EW:5 AF), (1 EW:10 AF).
MC	20	2-10(6)/None	AO	0	Y175	—NA—	None	(526.14): 12+6	0.0	Military convoy (526.1); Cargo = 15EP
REPAIR DOCKS										
FRD	10	1-4/None	F&E	0	Y139	FRD(2)	—NA—	(431.2): 10	0.0	See (421.0)
FRD+	10	1-4(6)/None	AO	0	Y165	FRD(2)	From FRD: 2+6	(431.2): 10+6	0.0	See (421.0) With fighter modules
Designation	"SFB
Ref #"	Factors On Counter	Product	Cmnd (754.0)	Date Avail	Base Hull; Size (755.0)	Conversion Cost, Source	Build Cost or Substitution	Salvage (439.0)	Notes and Special Cases; EW, Shock
PRD	Future	0-2/None	PO	0	Y170	—NA—	—NA—	(425.11):  3 / 5 / 7	0.0	Planetary Repair Dock
FRX	R1.81	1-6/None	AO	0	Y182	FRD(2)	From FRD: 10	For FRD: 12	0.0	X-unit; repairs X-ships without penalty.
BASES										
BS	R1.3	10(6)◆/5(3)◆	CO	8	Y138	BS(3)	From MB: 5+6	—NA—	0.0	See (444.0).
Ftr-Module	4	0(3)/0(1▲)	AO	0	Y133	—NA—	None	(441.4): 1+3	0.0	Fighter module for base or FRD
BATS	2	12P(6)◆/6P(3)◆	F&E	9	Y135	BATS(2)	"From MB: 9+6
From BS: 4 (444.31)"	—NA—	0.0	See (433.41), (441.0), and (510.3)
MB (ND)	24	0/None	F&E	0	Y139	MB(3)	—NA—	(431.2): 10	0.0	Undeployed MB
MB	24	8◆/4	F&E	6	Y139	MB(3)	—NA—	—NA—	0.0	See (510.2); EW=1
